customer_id,email_received,purchase_made,age,previous_purchases
94570,1,1,61,18
94571,0,0,53,12
94572,0,0,36,7
94573,1,1,26,6
94574,1,0,21,4
94575,1,0,68,6
94576,1,0,33,0
94577,1,0,35,5
94578,1,0,46,9
94579,1,0,53,12
94580,0,0,20,2
94581,1,0,46,8
94582,1,0,51,13
94583,0,0,40,17
94584,0,0,32,7
94585,1,0,29,6
94586,0,0,48,9
94587,0,0,34,4
94588,1,0,34,6
94589,1,0,34,10
94590,1,0,54,11
94591,1,0,67,10
94592,1,0,34,7
94593,1,0,67,6
94594,0,0,39,18
94595,0,0,43,6
94596,0,0,41,1
94597,1,0,45,6
94598,1,0,38,0
94599,1,0,40,11
94600,0,0,66,3
94601,1,0,24,8
94602,1,1,42,4
94603,1,0,18,14
94604,1,0,50,18
94605,0,0,47,9
94606,1,0,38,2
94607,0,1,43,18
94608,0,0,69,1
94609,1,0,28,19
94610,1,0,52,18
94611,1,0,21,4
94612,1,0,46,6
94613,1,0,21,17
94614,0,0,35,15
94615,1,0,39,2
94616,1,0,59,15
94617,1,0,34,9
94618,0,0,58,4
94619,1,0,47,18
94620,0,0,51,18
94621,0,0,24,4
94622,1,0,61,7
94623,0,0,20,19
94624,0,0,46,6
94625,0,0,25,13
94626,1,1,36,9
94627,1,1,42,3
94628,1,0,38,4
94629,0,0,47,13
94630,0,0,55,17
94631,1,0,60,10
94632,1,0,35,9
94633,0,1,64,4
94634,0,0,67,6
94635,0,0,55,9
94636,0,0,29,7
94637,0,0,59,3
94638,0,0,43,9
94639,0,0,32,3
94640,1,0,66,10
94641,0,0,26,18
94642,1,0,31,6
94643,0,0,39,2
94644,1,0,37,6
94645,1,0,54,3
94646,0,0,24,5
94647,0,0,62,6
94648,1,0,23,13
94649,0,0,45,18
94650,1,0,18,7
94651,0,0,51,2
94652,0,0,44,18
94653,1,0,22,0
94654,1,0,25,6
94655,0,0,52,17
94656,1,0,67,0
94657,0,0,20,15
94658,0,0,64,19
94659,0,0,58,0
94660,0,0,23,1
94661,0,1,29,1
94662,0,0,26,12
94663,1,0,66,11
94664,1,0,53,3
94665,1,0,50,4
94666,0,0,53,15
94667,0,0,39,8
94668,1,0,59,7
94669,0,0,24,2
94670,0,0,37,10
94671,1,0,64,11
94672,0,0,60,9
94673,0,0,44,17
94674,1,0,58,11
94675,1,0,55,16
94676,1,1,26,12
94677,0,0,19,15
94678,0,0,49,1
94679,1,0,69,9
94680,0,0,18,2
94681,1,0,22,10
94682,0,0,23,10
94683,1,0,48,4
94684,1,0,64,10
94685,1,0,35,1
94686,0,0,32,16
94687,1,0,49,12
94688,0,0,67,13
94689,1,0,50,14
94690,0,0,37,14
94691,0,0,34,4
94692,1,0,53,9
94693,0,1,34,17
94694,1,0,32,18
94695,0,0,19,6
94696,1,0,27,13
94697,0,0,53,5
94698,0,0,65,18
94699,1,0,31,11
94700,1,0,31,16
94701,0,0,51,14
94702,0,0,51,10
94703,1,0,62,14
94704,0,0,64,2
94705,1,0,68,11
94706,0,1,59,2
94707,1,0,21,8
94708,0,0,62,10
94709,1,1,41,8
94710,1,0,23,15
94711,1,0,56,6
94712,1,0,19,3
94713,1,0,65,18
94714,0,0,26,18
94715,1,0,22,13
94716,0,0,19,13
94717,0,0,67,4
94718,1,0,34,17
94719,1,1,66,8
94720,1,0,38,18
94721,1,1,52,16
94722,1,0,35,2
94723,1,0,66,0
94724,0,1,59,5
94725,0,0,18,10
94726,0,0,37,0
94727,1,0,28,4
94728,0,0,35,18
94729,0,0,41,9
94730,0,0,35,12
94731,1,0,27,7
94732,0,0,63,15
94733,0,0,55,15
94734,1,0,22,19
94735,1,0,38,3
94736,1,0,58,19
94737,0,0,58,3
94738,0,0,62,17
94739,1,0,48,11
94740,0,0,65,4
94741,1,0,26,14
94742,0,1,25,4
94743,1,1,20,12
94744,1,0,57,17
94745,1,0,65,16
94746,1,0,37,15
94747,1,1,46,8
94748,0,0,51,5
94749,1,0,66,6
94750,1,0,50,19
94751,0,0,39,18
94752,1,0,48,9
94753,0,0,41,11
94754,0,0,42,3
94755,1,0,40,15
94756,0,0,61,1
94757,1,0,55,19
94758,1,0,37,7
94759,1,0,52,10
94760,0,0,60,0
94761,1,0,53,16
94762,1,0,57,3
94763,0,0,34,6
94764,0,0,24,1
94765,0,0,29,17
94766,1,0,62,0
94767,1,1,64,5
94768,1,0,33,14
94769,1,0,20,3
94770,0,0,24,5
94771,0,0,57,13
94772,0,0,50,3
94773,0,0,55,12
94774,1,0,65,17
94775,1,1,59,15
94776,1,0,26,15
94777,0,1,62,17
94778,0,0,27,9
94779,0,0,41,0
94780,0,1,58,8
94781,0,0,65,16
94782,1,0,34,19
94783,1,0,65,0
94784,0,0,35,10
94785,0,0,30,19
94786,0,0,35,1
94787,0,0,33,3
94788,1,1,20,11
94789,1,0,38,8
94790,1,1,43,5
94791,0,0,45,12
94792,1,0,21,4
94793,1,0,39,19
94794,0,0,65,5
94795,0,0,67,12
94796,1,0,59,6
94797,1,0,39,18
94798,0,0,33,12
94799,0,1,25,13
94800,1,0,49,1
94801,1,0,26,2
94802,0,0,43,9
94803,1,0,40,14
94804,1,0,21,1
94805,0,0,24,4
94806,0,0,28,5
94807,0,1,50,12
94808,0,0,18,3
94809,0,0,23,16
94810,1,0,34,9
94811,0,0,41,15
94812,0,0,21,17
94813,0,0,25,9
94814,0,0,24,4
94815,0,0,34,14
94816,0,0,24,18
94817,0,0,23,6
94818,0,0,69,14
94819,1,0,68,16
94820,0,0,19,3
94821,1,0,38,10
94822,0,0,64,15
94823,0,0,39,8
94824,1,0,56,6
94825,0,0,62,0
94826,1,0,66,4
94827,0,0,68,13
94828,0,0,29,17
94829,1,0,62,1
94830,0,0,69,13
94831,0,0,67,18
94832,1,0,44,5
94833,0,0,38,19
94834,0,0,34,19
94835,0,0,65,19
94836,0,0,32,19
94837,1,0,62,4
94838,1,0,20,6
94839,0,1,56,12
94840,0,0,34,18
94841,1,0,54,3
94842,0,0,25,13
94843,0,0,18,17
94844,1,0,56,12
94845,0,1,29,6
94846,0,1,66,5
94847,0,0,28,17
94848,1,0,37,5
94849,0,0,30,6
94850,1,0,49,9
94851,0,0,60,3
94852,1,0,58,19
94853,0,0,49,3
94854,1,1,26,14
94855,0,0,52,11
94856,0,0,47,9
94857,0,0,49,16
94858,0,0,61,9
94859,1,0,50,3
94860,1,1,42,1
94861,1,0,20,11
94862,1,0,19,14
94863,1,0,32,2
94864,0,0,29,5
94865,0,0,38,14
94866,1,0,65,14
94867,0,0,55,13
94868,0,0,69,0
94869,0,0,66,11
94870,0,0,26,3
94871,1,0,27,1
94872,1,0,21,11
94873,1,0,50,4
94874,0,0,62,14
94875,0,0,63,16
94876,1,0,53,13
94877,0,0,37,12
94878,0,0,30,10
94879,1,0,31,4
94880,0,0,68,9
94881,0,0,61,9
94882,0,0,64,3
94883,0,0,25,15
94884,1,0,47,7
94885,0,0,66,9
94886,1,1,19,19
94887,1,0,42,8
94888,1,0,56,2
94889,0,0,48,10
94890,1,0,26,7
94891,1,1,63,4
94892,0,0,60,10
94893,0,1,61,3
94894,1,0,63,13
94895,1,0,30,4
94896,1,0,44,8
94897,0,0,48,18
94898,0,0,49,15
94899,0,0,47,4
94900,1,0,31,16
94901,0,0,27,18
94902,0,0,50,8
94903,0,0,64,1
94904,1,1,18,14
94905,1,0,65,16
94906,0,0,33,16
94907,0,0,39,18
94908,0,0,67,8
94909,0,0,52,16
94910,0,1,20,4
94911,1,0,44,2
94912,1,0,43,18
94913,1,0,41,4
94914,0,0,21,4
94915,0,0,65,9
94916,1,0,40,6
94917,1,1,33,6
94918,0,0,55,13
94919,0,0,25,8
94920,0,0,65,1
94921,1,0,68,14
94922,0,0,31,7
94923,0,0,64,13
94924,1,0,44,8
94925,0,0,44,16
94926,1,0,32,19
94927,0,0,33,3
94928,0,0,57,11
94929,0,0,55,11
94930,1,1,23,6
94931,0,0,61,7
94932,1,0,26,10
94933,1,0,44,1
94934,0,0,58,7
94935,0,0,25,12
94936,1,0,30,5
94937,0,0,49,2
94938,1,0,43,17
94939,1,0,60,5
94940,0,0,56,11
94941,0,0,43,2
94942,1,1,48,2
94943,1,0,48,0
94944,0,0,21,8
94945,1,0,52,12
94946,0,0,67,18
94947,0,0,52,18
94948,0,0,37,12
94949,0,0,40,13
94950,1,1,54,10
94951,0,0,66,3
94952,0,0,51,16
94953,1,0,44,16
94954,1,0,28,12
94955,0,0,57,16
94956,1,0,23,4
94957,1,0,20,4
94958,0,0,34,17
94959,0,0,38,0
94960,1,1,38,18
94961,1,1,43,14
94962,0,0,56,4
94963,1,0,30,2
94964,1,0,47,19
94965,0,0,54,0
94966,1,0,60,15
94967,1,0,53,15
94968,0,0,52,10
94969,1,0,54,9
94970,0,1,38,0
94971,1,0,48,2
94972,1,1,26,16
94973,1,0,59,18
94974,0,0,32,7
94975,0,1,62,18
94976,0,0,34,17
94977,0,1,49,12
94978,1,0,29,4
94979,0,0,47,9
94980,0,0,62,11
94981,0,1,68,19
94982,1,0,67,17
94983,0,0,54,12
94984,0,0,30,0
94985,0,0,45,6
94986,1,0,48,14
94987,0,0,54,10
94988,1,0,64,6
94989,0,1,21,19
94990,1,0,33,10
94991,1,0,45,6
94992,1,0,40,7
94993,1,0,41,18
94994,1,0,18,1
94995,0,0,19,18
94996,1,0,26,6
94997,0,0,24,10
94998,1,0,20,4
94999,0,0,36,5
95000,1,0,39,7
95001,1,0,39,0
95002,0,0,43,11
95003,0,0,48,12
95004,1,0,56,2
95005,1,1,19,1
95006,1,0,52,2
95007,0,0,30,13
95008,1,0,62,18
95009,1,0,52,4
95010,1,1,48,4
95011,0,0,69,11
95012,1,0,60,3
95013,1,0,35,3
95014,1,0,18,16
95015,0,0,42,18
95016,1,0,36,17
95017,0,0,39,8
95018,1,1,54,0
95019,1,0,31,4
95020,1,0,69,16
95021,0,0,38,6
95022,0,0,30,14
95023,1,0,56,10
95024,1,0,28,5
95025,0,0,67,12
95026,0,0,47,3
95027,0,0,28,11
95028,1,0,43,12
95029,1,1,48,2
95030,1,0,25,11
95031,1,0,41,4
95032,0,0,51,4
95033,1,0,64,13
95034,1,0,43,9
95035,1,0,46,14
95036,0,1,47,18
95037,0,0,47,13
95038,1,0,66,13
95039,1,1,68,7
95040,0,0,31,17
95041,0,0,45,7
95042,1,0,56,4
95043,0,1,23,11
95044,0,0,46,14
95045,1,0,56,3
95046,1,0,43,18
95047,0,0,20,5
95048,1,1,39,14
95049,0,0,34,17
95050,0,0,34,4
95051,0,1,53,9
95052,0,0,29,17
95053,0,0,66,2
95054,0,0,32,17
95055,0,0,26,18
95056,0,0,22,11
95057,1,0,24,8
95058,0,1,19,11
95059,1,0,32,4
95060,1,0,39,11
95061,1,0,41,5
95062,1,0,61,13
95063,1,0,60,1
95064,0,0,18,13
95065,0,0,67,10
95066,1,1,41,7
95067,0,0,28,4
95068,0,0,47,7
95069,0,0,25,13
95070,1,0,23,18
95071,1,0,64,18
95072,1,1,40,16
95073,0,0,60,14
95074,1,0,41,6
95075,0,0,25,17
95076,0,0,68,9
95077,1,0,50,12
95078,1,0,34,15
95079,1,1,59,17
95080,0,0,57,14
95081,0,0,69,13
95082,0,0,42,9
95083,0,0,20,15
95084,1,0,31,5
95085,0,0,26,7
95086,1,0,57,14
95087,0,1,23,17
95088,0,0,20,16
95089,1,0,65,9
95090,1,0,66,3
95091,1,0,23,0
95092,0,0,57,16
95093,1,0,59,19
95094,1,0,23,16
95095,1,0,18,11
95096,0,0,41,10
95097,0,0,62,17
95098,1,0,19,8
95099,1,0,23,6
95100,1,0,53,7
95101,1,0,39,11
95102,0,1,50,16
95103,0,1,19,10
95104,1,0,54,0
95105,1,0,29,15
95106,0,0,54,6
95107,1,0,58,10
95108,0,0,59,8
95109,1,0,59,0
95110,0,0,39,5
95111,0,1,39,1
95112,0,0,23,2
95113,1,1,65,17
95114,1,0,48,10
95115,1,0,24,16
95116,0,0,55,0
95117,1,0,61,8
95118,1,0,39,17
95119,0,0,25,11
95120,1,0,47,14
95121,0,0,35,8
95122,1,0,56,14
95123,1,0,53,13
95124,1,0,33,1
95125,0,1,42,4
95126,1,0,48,8
95127,1,0,32,18
95128,0,0,58,17
95129,0,0,48,19
95130,0,0,56,4
95131,0,0,55,1
95132,0,0,54,16
95133,1,0,26,8
95134,0,0,34,4
95135,1,0,39,10
95136,0,0,55,14
95137,1,1,42,13
95138,1,0,68,12
95139,1,1,32,13
95140,1,0,61,14
95141,1,0,25,0
95142,0,0,43,11
95143,1,1,58,13
95144,0,0,27,19
95145,0,0,46,18
95146,0,0,62,11
95147,0,0,18,7
95148,0,0,63,3
95149,1,0,30,3
95150,0,1,61,3
95151,1,1,59,13
95152,1,0,32,10
95153,0,1,58,15
95154,0,0,61,5
95155,1,0,21,10
95156,1,0,41,9
95157,0,0,26,18
95158,0,0,55,19
95159,1,0,46,8
95160,0,0,53,4
95161,0,0,54,2
95162,0,0,29,19
95163,0,0,19,17
95164,1,0,46,11
95165,1,0,47,10
95166,0,0,18,7
95167,1,0,36,7
95168,1,0,41,16
95169,0,0,41,16
95170,1,0,25,15
95171,1,0,50,5
95172,1,0,40,11
95173,1,1,29,4
95174,1,0,36,16
95175,0,0,36,14
95176,1,0,27,15
95177,1,0,54,9
95178,0,1,51,10
95179,0,0,36,10
95180,1,0,47,14
95181,1,0,46,14
95182,0,0,33,14
95183,0,1,61,4
95184,1,0,58,8
95185,1,1,68,9
95186,1,0,51,8
95187,0,0,26,4
95188,0,0,37,7
95189,0,0,61,10
95190,0,0,57,0
95191,1,1,43,17
95192,1,0,43,2
95193,0,1,35,7
95194,0,0,42,7
95195,1,0,30,17
95196,1,0,21,15
95197,0,0,21,5
95198,1,0,63,8
95199,1,0,29,16
95200,0,0,61,12
95201,1,0,24,5
95202,1,1,46,9
95203,0,0,38,12
95204,0,0,52,5
95205,0,0,58,16
95206,0,0,28,8
95207,0,0,36,8
95208,0,0,43,2
95209,0,0,51,5
95210,0,0,37,8
95211,0,1,60,1
95212,1,0,60,10
95213,1,1,46,19
95214,0,1,46,9
95215,1,0,20,5
95216,0,0,48,19
95217,0,1,45,7
95218,0,0,48,6
95219,1,0,51,6
95220,1,0,31,13
95221,1,0,52,5
95222,1,0,44,0
95223,0,0,33,7
95224,0,0,50,2
95225,1,0,36,7
95226,1,0,57,9
95227,1,0,51,3
95228,0,0,58,14
95229,0,0,59,6
95230,1,1,37,14
95231,1,0,23,18
95232,1,1,29,4
95233,1,0,31,19
95234,1,0,25,9
95235,1,0,47,11
95236,1,0,18,15
95237,0,0,69,4
95238,1,1,31,16
95239,1,0,53,18
95240,0,0,29,2
95241,1,0,36,12
95242,0,0,69,5
95243,0,0,27,5
95244,0,0,56,13
95245,1,0,56,15
95246,1,0,66,19
95247,0,0,46,6
95248,1,0,43,7
95249,0,0,58,6
95250,0,0,24,5
95251,1,0,27,14
95252,1,0,66,1
95253,1,1,37,0
95254,1,0,50,5
95255,0,0,41,2
95256,0,0,62,12
95257,1,0,18,19
95258,0,0,69,18
95259,0,0,39,10
95260,1,0,26,17
95261,1,0,41,0
95262,0,0,63,9
95263,0,0,49,12
95264,0,1,47,13
95265,0,0,49,19
95266,1,0,35,4
95267,0,0,53,8
95268,1,0,48,6
95269,0,0,39,9
95270,0,0,51,10
95271,0,1,33,10
95272,0,0,47,12
95273,1,1,28,5
95274,1,0,31,19
95275,0,0,50,2
95276,0,0,29,1
95277,1,0,27,3
95278,1,0,46,12
95279,0,0,21,0
95280,0,0,19,10
95281,0,0,49,16
95282,0,1,52,15
95283,0,0,25,17
95284,0,0,46,19
95285,1,0,30,8
95286,1,1,36,11
95287,0,0,61,12
95288,1,0,20,6
95289,0,0,25,17
95290,0,0,47,6
95291,1,1,26,7
95292,1,0,22,5
95293,0,0,43,0
95294,1,0,40,19
95295,1,0,36,9
95296,0,1,68,18
95297,1,0,38,18
95298,0,0,40,4
95299,1,0,29,7
95300,0,0,22,19
95301,0,0,34,0
95302,1,0,51,2
95303,1,0,22,2
95304,1,0,60,1
95305,0,1,66,18
95306,0,0,30,1
95307,1,0,53,9
95308,1,0,68,11
95309,0,0,51,13
95310,1,0,65,16
95311,0,1,64,11
95312,1,0,50,15
95313,0,0,40,17
95314,0,0,44,12
95315,1,0,56,1
95316,0,0,60,2
95317,1,0,25,1
95318,1,1,40,17
95319,0,0,69,8
95320,1,0,31,0
95321,1,0,25,13
95322,0,0,60,6
95323,0,0,35,5
95324,0,0,37,11
95325,0,1,22,9
95326,0,0,56,6
95327,0,0,58,14
95328,0,0,48,16
95329,0,0,60,12
95330,0,0,21,17
95331,0,0,59,9
95332,1,0,65,8
95333,0,0,67,3
95334,0,0,35,17
95335,1,0,34,4
95336,1,0,19,8
95337,0,1,52,11
95338,1,1,29,2
95339,0,1,21,11
95340,0,0,33,16
95341,0,0,65,15
95342,1,1,23,11
95343,1,0,41,6
95344,0,0,29,16
95345,0,0,37,2
95346,0,0,61,19
95347,1,0,47,8
95348,1,0,65,9
95349,0,0,37,15
95350,0,0,23,19
95351,0,0,43,13
95352,0,0,28,5
95353,1,1,21,7
95354,1,0,55,2
95355,0,0,32,18
95356,0,0,52,19
95357,0,0,27,10
95358,0,0,37,11
95359,1,0,43,9
95360,1,0,53,11
95361,1,0,57,19
95362,1,0,31,0
95363,1,1,39,7
95364,0,1,51,6
95365,1,0,56,15
95366,1,1,57,2
95367,1,0,31,3
95368,1,0,67,11
95369,1,0,45,15
95370,0,0,26,4
95371,1,0,51,18
95372,0,0,56,9
95373,1,0,32,8
95374,1,0,66,1
95375,0,0,22,11
95376,0,0,33,1
95377,0,0,60,4
95378,1,0,42,2
95379,1,0,55,14
95380,0,0,29,19
95381,1,0,36,10
95382,0,0,26,2
95383,1,0,31,3
95384,0,0,52,2
95385,0,1,45,15
95386,1,1,31,9
95387,0,0,53,1
95388,0,0,28,13
95389,0,0,56,9
95390,1,0,59,2
95391,0,0,48,3
95392,0,0,42,15
95393,0,0,30,15
95394,0,1,35,6
95395,0,0,39,11
95396,1,0,61,8
95397,1,0,23,7
95398,1,1,55,15
95399,0,0,40,2
95400,1,0,66,9
95401,1,0,59,15
95402,0,0,53,16
95403,0,0,59,14
95404,1,0,68,1
95405,0,0,23,17
95406,0,0,24,0
95407,0,0,58,11
95408,0,0,39,5
95409,1,0,63,1
95410,0,0,55,7
95411,1,1,33,4
95412,1,0,49,17
95413,0,0,62,2
95414,0,0,63,12
95415,1,0,24,7
95416,0,0,62,8
95417,1,1,43,15
95418,0,0,66,3
95419,0,0,51,14
95420,1,0,45,15
95421,0,1,52,18
95422,0,0,46,11
95423,0,0,59,6
95424,0,0,30,12
95425,0,0,35,11
95426,0,1,68,4
95427,0,1,63,12
95428,0,0,55,19
95429,1,0,43,4
95430,0,0,62,1
95431,0,0,40,17
95432,0,0,61,10
95433,0,0,53,4
95434,0,0,69,6
95435,0,0,32,14
95436,1,0,45,10
95437,1,0,47,9
95438,1,0,60,10
95439,1,0,28,5
95440,0,0,33,7
95441,0,0,31,3
95442,0,0,32,6
95443,1,0,65,5
95444,0,0,59,5
95445,0,0,18,2
95446,0,0,66,18
95447,0,0,43,2
95448,1,0,52,1
95449,0,0,34,14
95450,0,0,43,3
95451,1,0,18,5
95452,0,1,45,12
95453,1,0,43,5
95454,1,1,56,1
95455,1,0,45,4
95456,0,0,25,5
95457,0,1,45,5
95458,0,0,34,9
95459,1,0,19,6
95460,0,0,58,18
95461,0,0,35,9
95462,0,0,20,18
95463,1,0,45,12
95464,0,0,45,3
95465,0,0,69,2
95466,0,0,56,16
95467,0,0,24,12
95468,1,0,36,14
95469,1,0,49,7
95470,0,1,65,4
95471,0,1,34,1
95472,1,0,26,12
95473,1,0,40,12
95474,0,0,51,1
95475,1,0,26,12
95476,0,0,21,13
95477,0,0,43,3
95478,1,0,57,16
95479,0,0,64,1
95480,1,0,69,15
95481,0,0,23,3
95482,1,1,55,12
95483,0,0,31,19
95484,0,0,63,6
95485,1,0,44,9
95486,1,0,18,15
95487,0,0,56,9
95488,1,0,63,14
95489,1,0,44,10
95490,0,0,69,7
95491,0,0,54,6
95492,1,0,31,11
95493,1,0,62,18
95494,1,0,45,6
95495,0,0,38,8
95496,1,0,68,1
95497,1,0,49,6
95498,1,0,34,6
95499,1,0,27,0
95500,1,0,60,6
95501,1,1,69,8
95502,1,0,56,2
95503,0,0,57,13
95504,0,0,33,0
95505,1,0,48,15
95506,0,0,53,8
95507,1,0,41,0
95508,1,1,64,1
95509,1,1,61,13
95510,0,0,51,13
95511,1,0,32,11
95512,1,0,33,12
95513,0,1,62,5
95514,0,0,48,0
95515,1,0,56,3
95516,1,0,66,16
95517,0,0,38,7
95518,0,0,20,8
95519,1,0,65,11
95520,0,0,64,18
95521,1,0,44,7
95522,0,0,55,12
95523,0,0,20,12
95524,0,0,51,17
95525,1,0,45,4
95526,1,1,41,1
95527,0,0,27,8
95528,1,0,59,9
95529,1,0,42,12
95530,1,0,44,14
95531,0,0,62,2
95532,1,0,61,2
95533,0,0,30,10
95534,1,1,18,6
95535,1,0,63,9
95536,1,0,38,4
95537,0,0,39,7
95538,1,0,61,15
95539,1,0,55,0
95540,0,0,39,8
95541,0,0,38,8
95542,0,0,68,5
95543,1,1,49,4
95544,1,0,37,2
95545,0,0,32,14
95546,1,0,60,0
95547,1,0,31,2
95548,1,0,18,5
95549,0,0,30,14
95550,1,0,60,14
95551,0,0,64,6
95552,1,0,21,17
95553,1,0,34,4
95554,0,0,35,14
95555,1,0,47,9
95556,1,0,29,11
95557,0,0,50,17
95558,0,0,54,0
95559,1,1,63,19
95560,1,0,61,12
95561,1,1,38,3
95562,0,0,26,17
95563,0,0,55,8
95564,1,0,33,17
95565,1,0,60,9
95566,0,0,25,5
95567,1,0,37,1
95568,0,0,68,6
95569,1,0,65,5
95570,0,1,55,12
95571,0,0,54,2
95572,1,0,50,7
95573,1,0,64,6
95574,0,0,21,3
95575,0,0,51,17
95576,0,0,51,7
95577,1,1,40,10
95578,0,0,43,1
95579,0,0,27,4
95580,0,1,44,4
95581,1,0,28,2
95582,0,0,40,7
95583,1,0,48,14
95584,1,0,62,6
95585,1,0,39,9
95586,1,1,52,1
95587,1,0,68,15
95588,0,0,42,4
95589,0,0,52,10
95590,0,0,21,6
95591,1,0,22,7
95592,1,0,48,19
95593,1,1,44,13
95594,1,0,28,9
95595,1,0,20,13
95596,0,0,64,8
95597,0,0,65,8
95598,0,0,59,14
95599,1,0,52,18
95600,0,0,42,3
95601,1,0,33,15
95602,1,1,43,14
95603,0,0,46,9
95604,0,0,21,2
95605,1,0,59,1
95606,1,0,44,0
95607,1,1,24,18
95608,0,0,57,18
95609,0,0,27,5
95610,1,0,38,18
95611,1,0,66,16
95612,1,0,50,7
95613,0,0,65,10
95614,0,0,69,12
95615,0,0,27,14
95616,1,0,25,1
95617,1,0,21,8
95618,0,1,58,16
95619,0,0,30,1
95620,1,0,28,1
95621,1,0,57,11
95622,1,0,31,14
95623,1,0,37,2
95624,0,0,21,3
95625,0,0,26,17
95626,1,0,22,5
95627,1,0,59,18
95628,0,0,55,6
95629,1,0,51,17
95630,0,0,28,17
95631,1,1,67,9
95632,0,0,52,17
95633,0,0,52,10
95634,0,0,23,3
95635,0,0,33,5
95636,0,0,21,2
95637,0,0,50,0
95638,0,0,31,6
95639,1,0,19,12
95640,1,0,60,12
95641,0,0,45,7
95642,1,0,29,9
95643,0,1,48,18
95644,1,0,33,10
95645,0,0,58,7
95646,0,0,23,9
95647,1,0,49,0
95648,0,0,21,2
95649,0,0,46,11
95650,0,0,39,9
95651,0,0,25,17
95652,1,0,30,7
95653,1,0,20,12
95654,0,0,58,3
95655,0,0,69,15
95656,1,0,27,1
95657,0,1,38,11
95658,1,0,58,17
95659,0,0,51,10
95660,1,0,38,13
95661,1,0,27,10
95662,0,1,52,5
95663,0,0,18,2
95664,0,0,64,7
95665,0,0,18,10
95666,1,0,32,17
95667,1,0,53,10
95668,1,0,50,15
95669,1,0,25,11
95670,1,1,33,15
95671,0,0,18,6
95672,1,1,36,10
95673,1,0,33,11
95674,0,0,27,14
95675,0,0,57,13
95676,1,0,20,0
95677,1,0,53,13
95678,0,0,28,15
95679,1,0,24,6
95680,0,0,39,4
95681,0,0,23,0
95682,1,0,34,5
95683,1,0,66,16
95684,1,0,52,14
95685,1,0,44,14
95686,0,0,33,10
95687,1,0,27,13
95688,0,0,32,19
95689,1,1,58,16
95690,0,0,55,10
95691,1,0,65,8
95692,0,0,56,5
95693,1,0,34,13
95694,0,0,45,15
95695,0,0,34,18
95696,0,0,68,9
95697,0,0,36,19
95698,0,0,45,17
95699,0,0,51,5
95700,0,0,55,6
95701,0,0,30,12
95702,1,0,58,10
95703,1,0,34,7
95704,0,0,66,13
95705,0,0,43,19
95706,1,0,28,16
95707,0,0,68,4
95708,0,0,48,7
95709,0,0,37,17
95710,0,0,21,0
95711,0,0,28,6
95712,1,0,66,3
95713,0,0,37,1
95714,0,0,40,3
95715,1,0,46,17
95716,1,0,57,2
95717,0,0,37,9
95718,1,0,49,14
95719,1,0,25,8
95720,0,1,69,0
95721,1,0,49,2
95722,0,0,31,7
95723,1,1,41,6
95724,1,1,57,1
95725,1,0,50,0
95726,0,0,28,3
95727,0,0,24,8
95728,1,0,58,13
95729,1,1,63,16
95730,0,0,41,5
95731,0,0,46,19
95732,0,0,29,12
95733,1,1,42,13
95734,1,1,26,13
95735,0,0,58,9
95736,0,1,61,12
95737,1,0,60,9
95738,0,0,26,8
95739,1,1,51,13
95740,0,0,60,15
95741,0,0,65,16
95742,0,0,40,19
95743,1,0,51,15
95744,0,0,61,15
95745,0,0,48,5
95746,1,0,21,0
95747,1,0,18,2
95748,1,0,57,0
95749,1,0,67,6
95750,0,0,42,17
95751,0,0,68,15
95752,1,0,44,11
95753,1,0,20,14
95754,1,0,58,7
95755,0,0,69,12
95756,1,0,21,18
95757,0,0,22,11
95758,1,1,56,14
95759,0,1,27,6
95760,1,0,47,16
95761,0,0,23,19
95762,0,0,31,11
95763,0,0,53,5
95764,1,0,49,19
95765,0,0,24,12
95766,0,1,23,19
95767,1,0,58,8
95768,1,0,27,6
95769,1,0,22,17
95770,0,0,46,12
95771,0,0,44,8
95772,0,0,25,0
95773,1,0,48,8
95774,0,0,62,3
95775,1,0,44,18
95776,1,0,65,14
95777,1,0,59,7
95778,1,1,40,6
95779,1,0,60,9
95780,0,1,26,14
95781,1,1,66,9
95782,1,0,57,12
95783,0,0,47,7
95784,1,0,66,1
95785,1,1,43,11
95786,0,0,56,17
95787,1,0,58,2
95788,0,0,54,3
95789,0,0,27,11
95790,0,0,41,13
95791,0,1,30,10
95792,1,0,55,15
95793,1,0,38,15
95794,1,0,41,2
95795,1,0,50,14
95796,0,0,50,8
95797,0,0,39,6
95798,0,1,37,11
95799,0,0,37,1
95800,1,0,59,2
95801,1,0,40,1
95802,1,1,63,6
95803,0,0,48,14
95804,1,0,37,6
95805,0,0,19,14
95806,1,0,67,8
95807,0,0,62,6
95808,1,0,61,11
95809,1,0,34,8
95810,1,0,25,14
95811,0,0,18,1
95812,0,0,46,3
95813,0,0,38,17
95814,0,0,24,13
95815,1,0,66,10
95816,0,0,42,17
95817,0,0,40,15
95818,1,0,58,1
95819,1,0,56,9
95820,0,0,34,11
95821,0,1,60,2
95822,0,0,27,18
95823,0,0,46,11
95824,1,0,24,19
95825,1,1,18,12
95826,1,0,55,9
95827,0,0,24,2
95828,1,1,53,11
95829,0,0,46,16
95830,0,0,59,6
95831,0,0,44,6
95832,1,0,18,13
95833,1,1,39,2
95834,1,1,62,19
95835,0,1,52,1
95836,1,0,55,8
95837,1,0,21,14
95838,1,1,19,18
95839,0,0,36,19
